river name,river,Status
Cajari River,http://dbpedia.org/resource/Cajari_River,True
Iratapuru River,http://dbpedia.org/resource/Iratapuru_River,True
Iratapina River,http://dbpedia.org/resource/Iratapina_River,True
Horno Creek,http://dbpedia.org/resource/Horno_Creek,True
Misa (river in Latvia),http://dbpedia.org/resource/Misa_(river_in_Latvia),True
Koetoi River,http://dbpedia.org/resource/Koetoi_River,True
Swiftcurrent Creek (British Columbia),http://dbpedia.org/resource/Swiftcurrent_Creek_(British_Columbia),True
Southgate River,http://dbpedia.org/resource/Southgate_River,True
Shibetsu River,http://dbpedia.org/resource/Shibetsu_River,True
Tinella,http://dbpedia.org/resource/Tinella,True
Great Nevka,http://dbpedia.org/resource/Great_Nevka,True
Aranjuez River,http://dbpedia.org/resource/Aranjuez_River,True
Zapote River (Costa Rica),http://dbpedia.org/resource/Zapote_River_(Costa_Rica),True
Pejibaye River,http://dbpedia.org/resource/Pejibaye_River,True
Telire River,http://dbpedia.org/resource/Telire_River,True
Nosara River,http://dbpedia.org/resource/Nosara_River,True
Abangares River,http://dbpedia.org/resource/Abangares_River,True
Lagarto River,http://dbpedia.org/resource/Lagarto_River,True
Guacimal River,http://dbpedia.org/resource/Guacimal_River,True
Barranca River,http://dbpedia.org/resource/Barranca_River,True
Pirris River,http://dbpedia.org/resource/Pirris_River,True
Savegre River,http://dbpedia.org/resource/Savegre_River,True
Sierpe River,http://dbpedia.org/resource/Sierpe_River,True
Coto Colorado River,http://dbpedia.org/resource/Coto_Colorado_River,True
Cara Sucia River,http://dbpedia.org/resource/Cara_Sucia_River,True
Copinula River,http://dbpedia.org/resource/Copinula_River,True
Sensunapan River,http://dbpedia.org/resource/Sensunapan_River,True
Banderas River,http://dbpedia.org/resource/Banderas_River,True
Pululuya River,http://dbpedia.org/resource/Pululuya_River,True
Comalapa River,http://dbpedia.org/resource/Comalapa_River,True
Jiboa River,http://dbpedia.org/resource/Jiboa_River,True
Torola River,http://dbpedia.org/resource/Torola_River,True
Jalponga River,http://dbpedia.org/resource/Jalponga_River,True
El Guayabo River,http://dbpedia.org/resource/El_Guayabo_River,True
El Potrero River,http://dbpedia.org/resource/El_Potrero_River,True
El Molino River,http://dbpedia.org/resource/El_Molino_River,True
Sirama River,http://dbpedia.org/resource/Sirama_River,True
Groot River (Eastern Cape),http://dbpedia.org/resource/Groot_River_(Eastern_Cape),True
Seymour River (Shuswap Lake),http://dbpedia.org/resource/Seymour_River_(Shuswap_Lake),True
Water resources management in Honduras,http://dbpedia.org/resource/Water_resources_management_in_Honduras,True
Choluteca river basin,http://dbpedia.org/resource/Choluteca_river_basin,True
Sullivans Creek,http://dbpedia.org/resource/Sullivans_Creek,True
Jerrabomberra Creek,http://dbpedia.org/resource/Jerrabomberra_Creek,True
Five Mile River,http://dbpedia.org/resource/Five_Mile_River,True
N'Mai River,http://dbpedia.org/resource/N'Mai_River,True
Watarase River,http://dbpedia.org/resource/Watarase_River,True
Swan River (Michigan),http://dbpedia.org/resource/Swan_River_(Michigan),True
Dawson River (New South Wales),http://dbpedia.org/resource/Dawson_River_(New_South_Wales),True
American River,http://dbpedia.org/resource/American_River,True
Arara River,http://dbpedia.org/resource/Arara_River,True
Azul River (Acre),http://dbpedia.org/resource/Azul_River_(Acre),True
Branco River (Acre),http://dbpedia.org/resource/Branco_River_(Acre),True
Breu River,http://dbpedia.org/resource/Breu_River,True
Chambuiaco River,http://dbpedia.org/resource/Chambuiaco_River,True
Chandless River,http://dbpedia.org/resource/Chandless_River,True
Das Minas River,http://dbpedia.org/resource/Das_Minas_River,True
Do Moura River,http://dbpedia.org/resource/Do_Moura_River,True
Rio Envira,http://dbpedia.org/resource/Rio_Envira,True
Espalha River,http://dbpedia.org/resource/Espalha_River,True
Iaco River,http://dbpedia.org/resource/Iaco_River,True
Ituxi River,http://dbpedia.org/resource/Ituxi_River,True
Jurupari River,http://dbpedia.org/resource/Jurupari_River,True
Muru River,http://dbpedia.org/resource/Muru_River,True
Ouro River (Acre),http://dbpedia.org/resource/Ouro_River_(Acre),True
Paratari River,http://dbpedia.org/resource/Paratari_River,True
Santa Rosa River (Acre),http://dbpedia.org/resource/Santa_Rosa_River_(Acre),True
Tejo River,http://dbpedia.org/resource/Tejo_River,True
Valparaiso River (Brazil),http://dbpedia.org/resource/Valparaiso_River_(Brazil),True
Xapuri River,http://dbpedia.org/resource/Xapuri_River,True
Boacica River,http://dbpedia.org/resource/Boacica_River,True
Persinunga River,http://dbpedia.org/resource/Persinunga_River,True
Salgado River (Alagoas),http://dbpedia.org/resource/Salgado_River_(Alagoas),True
Manguaba River,http://dbpedia.org/resource/Manguaba_River,True
Tatuamunha River,http://dbpedia.org/resource/Tatuamunha_River,True
Camaragibe River,http://dbpedia.org/resource/Camaragibe_River,True
Coruripe River,http://dbpedia.org/resource/Coruripe_River,True
Cutanji River,http://dbpedia.org/resource/Cutanji_River,True
Inhumas River,http://dbpedia.org/resource/Inhumas_River,True
Ipanema River,http://dbpedia.org/resource/Ipanema_River,True
Jirituba River,http://dbpedia.org/resource/Jirituba_River,True
Marituba River,http://dbpedia.org/resource/Marituba_River,True
Meirim River,http://dbpedia.org/resource/Meirim_River,True
Paraibinha River (Alagoas),http://dbpedia.org/resource/Paraibinha_River_(Alagoas),True
Perucaba River,http://dbpedia.org/resource/Perucaba_River,True
Prataji River,http://dbpedia.org/resource/Prataji_River,True
Satuba River,http://dbpedia.org/resource/Satuba_River,True
Traipu River,http://dbpedia.org/resource/Traipu_River,True
Amapari River,http://dbpedia.org/resource/Amapari_River,True
Caripi River,http://dbpedia.org/resource/Caripi_River,True
Urucaua River,http://dbpedia.org/resource/Urucaua_River,True
Aporema River,http://dbpedia.org/resource/Aporema_River,True
Cricou River,http://dbpedia.org/resource/Cricou_River,True
Marupi River,http://dbpedia.org/resource/Marupi_River,True
Cunani River,http://dbpedia.org/resource/Cunani_River,True
Cupixi River,http://dbpedia.org/resource/Cupixi_River,True
Falsino River,http://dbpedia.org/resource/Falsino_River,True
Flechal River,http://dbpedia.org/resource/Flechal_River,True
Inipaco River,http://dbpedia.org/resource/Inipaco_River,True
Kariniutu River,http://dbpedia.org/resource/Kariniutu_River,True
Macari River,http://dbpedia.org/resource/Macari_River,True
Mutura River,http://dbpedia.org/resource/Mutura_River,True
Tacunapi River,http://dbpedia.org/resource/Tacunapi_River,True
Tartarugal Grande River,http://dbpedia.org/resource/Tartarugal_Grande_River,True
Tartarugalzinho River,http://dbpedia.org/resource/Tartarugalzinho_River,True
Acari River (Amazonas),http://dbpedia.org/resource/Acari_River_(Amazonas),True
Piratucu River,http://dbpedia.org/resource/Piratucu_River,True
Aiari River,http://dbpedia.org/resource/Aiari_River,True
Apoquitaua River,http://dbpedia.org/resource/Apoquitaua_River,True
Mamuru River,http://dbpedia.org/resource/Mamuru_River,True
Uaicurapa River,http://dbpedia.org/resource/Uaicurapa_River,True
Urupadi River,http://dbpedia.org/resource/Urupadi_River,True
Preto da Eva River,http://dbpedia.org/resource/Preto_da_Eva_River,True
Atucatiquini River,http://dbpedia.org/resource/Atucatiquini_River,True
Juma River (Brazil),http://dbpedia.org/resource/Juma_River_(Brazil),True
Madeirinha River,http://dbpedia.org/resource/Madeirinha_River,True
Arrojo River,http://dbpedia.org/resource/Arrojo_River,True
Autaz-mirim River,http://dbpedia.org/resource/Autaz-mirim_River,True
Capucapu River,http://dbpedia.org/resource/Capucapu_River,True
Carabinani River,http://dbpedia.org/resource/Carabinani_River,True
Cauaburi River,http://dbpedia.org/resource/Cauaburi_River,True
Ciriquiri River,http://dbpedia.org/resource/Ciriquiri_River,True
Paracori River,http://dbpedia.org/resource/Paracori_River,True
Parauari River,http://dbpedia.org/resource/Parauari_River,True
Coari River,http://dbpedia.org/resource/Coari_River,True
Copatana River,http://dbpedia.org/resource/Copatana_River,True
Coti River,http://dbpedia.org/resource/Coti_River,True
Cubate River,http://dbpedia.org/resource/Cubate_River,True
Cuieiras River (Demini River tributary),http://dbpedia.org/resource/Cuieiras_River_(Demini_River_tributary),True
Cuiari River,http://dbpedia.org/resource/Cuiari_River,True
Cuini River,http://dbpedia.org/resource/Cuini_River,True
Jufari River,http://dbpedia.org/resource/Jufari_River,True
Curicuriari River,http://dbpedia.org/resource/Curicuriari_River,True
Curuduri River,http://dbpedia.org/resource/Curuduri_River,True
Dos Marmelos River,http://dbpedia.org/resource/Dos_Marmelos_River,True
Eiru River,http://dbpedia.org/resource/Eiru_River,True
Endimari River,http://dbpedia.org/resource/Endimari_River,True
Inauini River,http://dbpedia.org/resource/Inauini_River,True
Ipixuna River (Madeira River tributary),http://dbpedia.org/resource/Ipixuna_River_(Madeira_River_tributary),True
Itaquai River,http://dbpedia.org/resource/Itaquai_River,True
Jamicia River,http://dbpedia.org/resource/Jamicia_River,True
Jandiatuba River,http://dbpedia.org/resource/Jandiatuba_River,True
Jatapu River,http://dbpedia.org/resource/Jatapu_River,True
Jatuarana River,http://dbpedia.org/resource/Jatuarana_River,True
Jauaperi River,http://dbpedia.org/resource/Jauaperi_River,True
Juami River,http://dbpedia.org/resource/Juami_River,True
Jutaizinho River,http://dbpedia.org/resource/Jutaizinho_River,True
Luna River (Brazil),http://dbpedia.org/resource/Luna_River_(Brazil),True
Maici River,http://dbpedia.org/resource/Maici_River,True
Manacapuru River,http://dbpedia.org/resource/Manacapuru_River,True
Mapari River,http://dbpedia.org/resource/Mapari_River,True
Marari River,http://dbpedia.org/resource/Marari_River,True
Marimari River,http://dbpedia.org/resource/Marimari_River,True
Matupiri River,http://dbpedia.org/resource/Matupiri_River,True
Muaco River,http://dbpedia.org/resource/Muaco_River,True
Mucum River,http://dbpedia.org/resource/Mucum_River,True
Mutum River (Amazonas),http://dbpedia.org/resource/Mutum_River_(Amazonas),True
Padauari River,http://dbpedia.org/resource/Padauari_River,True
Papagaio River (Amazonas),http://dbpedia.org/resource/Papagaio_River_(Amazonas),True
Paraconi River,http://dbpedia.org/resource/Paraconi_River,True
Pardo River (Amazonas),http://dbpedia.org/resource/Pardo_River_(Amazonas),True
Pati River,http://dbpedia.org/resource/Pati_River,True
Pauini River (Purus River tributary),http://dbpedia.org/resource/Pauini_River_(Purus_River_tributary),True
Pauini River (Unini River tributary),http://dbpedia.org/resource/Pauini_River_(Unini_River_tributary),True
Unini River,http://dbpedia.org/resource/Unini_River,True
Piorini River,http://dbpedia.org/resource/Piorini_River,True
Pitinga River,http://dbpedia.org/resource/Pitinga_River,True
Preto River (Padauari River tributary),http://dbpedia.org/resource/Preto_River_(Padauari_River_tributary),True
Preto River (Unini River tributary),http://dbpedia.org/resource/Preto_River_(Unini_River_tributary),True
Quixito River,http://dbpedia.org/resource/Quixito_River,True
Riozinho River (Amazonas),http://dbpedia.org/resource/Riozinho_River_(Amazonas),True
Sepatini River,http://dbpedia.org/resource/Sepatini_River,True
Sepoti River,http://dbpedia.org/resource/Sepoti_River,True
Seruini River,http://dbpedia.org/resource/Seruini_River,True
Sucunduri River,http://dbpedia.org/resource/Sucunduri_River,True
Tea River,http://dbpedia.org/resource/Tea_River,True
Tonantins River,http://dbpedia.org/resource/Tonantins_River,True
Tupana River,http://dbpedia.org/resource/Tupana_River,True
Uarini River,http://dbpedia.org/resource/Uarini_River,True
Umari River,http://dbpedia.org/resource/Umari_River,True
Uneiuxi River,http://dbpedia.org/resource/Uneiuxi_River,True
Urubaxi River,http://dbpedia.org/resource/Urubaxi_River,True
Urubu River (Amazonas),http://dbpedia.org/resource/Urubu_River_(Amazonas),True
Urucu River,http://dbpedia.org/resource/Urucu_River,True
Xie River (Brazil),http://dbpedia.org/resource/Xie_River_(Brazil),True
Sezibwa River,http://dbpedia.org/resource/Sezibwa_River,True
Losmina,http://dbpedia.org/resource/Losmina,True
Thielle,http://dbpedia.org/resource/Thielle,True
Valley River,http://dbpedia.org/resource/Valley_River,True
Zavkhan River,http://dbpedia.org/resource/Zavkhan_River,True
Nadina River,http://dbpedia.org/resource/Nadina_River,True
Lazaretto Creek,http://dbpedia.org/resource/Lazaretto_Creek,True
La Chute River,http://dbpedia.org/resource/La_Chute_River,True
South Fork Eel River,http://dbpedia.org/resource/South_Fork_Eel_River,True
Venoge (river),http://dbpedia.org/resource/Venoge_(river),True
Veyron (river),http://dbpedia.org/resource/Veyron_(river),True
McWay Creek,http://dbpedia.org/resource/McWay_Creek,True
Cedar Creek (South Fork Eel River tributary),http://dbpedia.org/resource/Cedar_Creek_(South_Fork_Eel_River_tributary),True
River Brit,http://dbpedia.org/resource/River_Brit,True
East Branch South Fork Eel River,http://dbpedia.org/resource/East_Branch_South_Fork_Eel_River,True
Aracatimirim River,http://dbpedia.org/resource/Aracatimirim_River,True
Boa Viagem River,http://dbpedia.org/resource/Boa_Viagem_River,True
Cangati River,http://dbpedia.org/resource/Cangati_River,True
Contendas River,http://dbpedia.org/resource/Contendas_River,True
Cruxati River,http://dbpedia.org/resource/Cruxati_River,True
Curu River,http://dbpedia.org/resource/Curu_River,True
Feitosa River,http://dbpedia.org/resource/Feitosa_River,True
Figueiredo River,http://dbpedia.org/resource/Figueiredo_River,True
Itacolomi River,http://dbpedia.org/resource/Itacolomi_River,True
Jacurutu River,http://dbpedia.org/resource/Jacurutu_River,True
Jaibaras River,http://dbpedia.org/resource/Jaibaras_River,True
Jardim River,http://dbpedia.org/resource/Jardim_River,True
Jurema River,http://dbpedia.org/resource/Jurema_River,True
Pacoti River,http://dbpedia.org/resource/Pacoti_River,True
Palhano River,http://dbpedia.org/resource/Palhano_River,True
Pirangi River,http://dbpedia.org/resource/Pirangi_River,True
Porcos River,http://dbpedia.org/resource/Porcos_River,True
Quixeramobim River,http://dbpedia.org/resource/Quixeramobim_River,True
Sangue River,http://dbpedia.org/resource/Sangue_River,True
Seriema River,http://dbpedia.org/resource/Seriema_River,True
Timonha River,http://dbpedia.org/resource/Timonha_River,True
Tucunduba River,http://dbpedia.org/resource/Tucunduba_River,True
Ubatuba River,http://dbpedia.org/resource/Ubatuba_River,True
Alpercatas River,http://dbpedia.org/resource/Alpercatas_River,True
Balseira River,http://dbpedia.org/resource/Balseira_River,True
Balsinhas River,http://dbpedia.org/resource/Balsinhas_River,True
Barro Duro River,http://dbpedia.org/resource/Barro_Duro_River,True
Buriticupu River,http://dbpedia.org/resource/Buriticupu_River,True
Corda River,http://dbpedia.org/resource/Corda_River,True
Caru River,http://dbpedia.org/resource/Caru_River,True
Caxias River,http://dbpedia.org/resource/Caxias_River,True
Enjeitado River,http://dbpedia.org/resource/Enjeitado_River,True
Farinha River,http://dbpedia.org/resource/Farinha_River,True
Cajuapara River,http://dbpedia.org/resource/Cajuapara_River,True
Gameleira River,http://dbpedia.org/resource/Gameleira_River,True
Itapecuruzinho River,http://dbpedia.org/resource/Itapecuruzinho_River,True
Itaxueiras River,http://dbpedia.org/resource/Itaxueiras_River,True
Macaxeira River,http://dbpedia.org/resource/Macaxeira_River,True
Magu River,http://dbpedia.org/resource/Magu_River,True
Manuel Alves Grande River,http://dbpedia.org/resource/Manuel_Alves_Grande_River,True
Medonho River,http://dbpedia.org/resource/Medonho_River,True
Munim River,http://dbpedia.org/resource/Munim_River,True
Pacuma River,http://dbpedia.org/resource/Pacuma_River,True
Pirapemas River,http://dbpedia.org/resource/Pirapemas_River,True
Sereno River,http://dbpedia.org/resource/Sereno_River,True
Tapuio River,http://dbpedia.org/resource/Tapuio_River,True
Zutia River,http://dbpedia.org/resource/Zutia_River,True
Acarai River,http://dbpedia.org/resource/Acarai_River,True
Anamu River,http://dbpedia.org/resource/Anamu_River,True
